Cód. Negocio;Tipo Part. <sup>1<sup/>;Cons. id Part.;Núm. unidades;Valor unidad para las operaciones del día t;Valor fondo al cierre del día t;Núm. Invers.;Rentab. dia;Rentab. mes;Rentab. sem;Rentab. año
76989;5;41;2,695,637.80;$16,638.27;$44,850,746,460.94;7;-4.189982;11.244183;11.12783;11.115027
76989;5;40;629,061.58;$16,303.52;$10,255,917,685.85;258;-4.655622;10.707562;10.591387;10.578755
82379;5;11;1,038,243.77;$15,081.71;$15,658,488,465.83;265;1.873344;12.905461;11.443543;10.640082
82379;5;29;178,346.90;$12,295.68;$2,192,896,050.83;1;3.401365;14.598475;13.114696;12.299214
82379;5;33;2,921,209.70;$14,262.09;$41,662,567,970.61;10;1.373963;12.352156;10.897383;10.097843
82379;5;32;398,683.21;$14,359.41;$5,724,854,652.62;118;0.879441;11.804234;10.356589;9.561766
72485;5;1;133,828.18;$13,468.89;$1,802,516,716.88;5;8.390814;10.228084;10.230802;10.122125
72485;5;3;153,725.34;$13,178.70;$2,025,899,975.64;6;8.390815;10.228084;10.258857;10.136393
72485;5;15;9,564.53;$12,324.43;$117,877,328.89;8;8.390822;10.228084;10.258854;10.136393
72485;5;4;1,972.17;$12,908.65;$25,458,094.36;19;7.590055;9.413774;9.444321;9.322758
72485;5;5;228,903.29;$12,901.31;$2,953,152,220.02;8;8.390814;10.228084;10.258857;10.136393
72485;5;2;104,266.78;$13,724.61;$1,431,020,827.89;5;9.203566;11.054573;11.085576;10.962196
85172;5;7;3,931,548.60;$13,780.41;$54,178,336,494.35;12;-2.862059;-2.904113;10.07139;61.524246
85172;5;11;53,244.47;$13,780.41;$733,730,442.36;1;-2.862059;-2.904113;10.07139;61.524246
102634;5;66;4,324,023.68;$14,066.93;$60,825,740,566.34;44;17.79934;17.352606;19.148523;19.521832
59328;5;88;3,589,677.06;$23,115.25;$82,976,299,228.59;15302;10.012292;12.078519;12.819953;12.373342
59336;5;88;525,705.47;$12,019.31;$6,318,618,309.67;1392;-3.2691;60.706722;53.98519;26.622658
59354;5;88;318,149.27;$15,980.73;$5,084,256,819.59;136;12.690558;12.404799;4.036006;-0.843212
59355;5;88;1,694,696.89;$16,156.66;$27,380,634,735.84;991;11.970984;13.36539;15.143647;14.807247
59356;5;88;1,549,321.59;$24,056.58;$37,271,379,338.54;457;9.759023;17.745527;13.623388;10.772132
59500;5;88;237,216.72;$102,931.31;$24,417,027,622.23;4123;-1.220646;-1.871725;-3.165416;-2.445359
59505;5;88;27,755.03;$17,656.48;$490,055,999.42;1084;-1.218371;-1.782698;-10.197195;-6.604507
66648;5;88;154,176.30;$8,192.27;$1,263,053,442.66;27;-2.706138;-3.316017;-5.474283;-4.570253
66651;5;88;177,496.14;$9,601.60;$1,704,246,890.44;60;-2.702636;-3.156833;-5.167653;-3.984698
94909;5;90;1,342,615.33;$17,123.05;$22,989,663,391.78;26;5.756676;5.715732;5.338688;3.877809
100523;5;88;301,546.72;$13,080.65;$3,944,428,257.96;243;-0.274721;0.278073;6.80262;17.322096
100813;5;88;988,305.95;$13,458.03;$13,300,648,573.02;17;9.109725;11.261964;11.930856;13.664617
101060;5;88;302,026.89;$11,487.39;$3,469,499,771.33;44;9.26548;99.30693;20.484526;8.493478
60678;8;0;442,200,000;$12,790.89;$5,656,134,070,992.67;6700;0;30.350077;35.391396;15.104224
119133;5;8;131,293,752.60;$3,155.18;$414,255,016,179.03;2526;9.009644;12.060129;12.936019;12.687408
119133;5;5;47,818,704.15;$3,219.05;$153,930,770,467.11;5;9.555924;12.621653;13.50192;13.197625
119133;5;3;59,127,063.03;$3,265.37;$193,071,519,108.01;47;9.830087;12.903467;13.78593;13.480099
119133;5;7;66,747,928.73;$3,155.13;$210,598,406,741.20;5967;9.009644;12.060129;12.936019;12.687395
119133;5;6;50,599,694.71;$3,129.18;$158,335,488,876.91;24;8.791893;11.836302;12.710447;12.452421
119133;5;19;2,783,088.64;$12,795.52;$35,611,065,244.15;2;10.656687;13.753134;14.64222;14.331795
119143;5;36;16,395,791.50;$3,681.18;$60,355,911,819.89;1099;9.156042;7.8991;15.678369;16.348454
119144;5;15;1,325,728.52;$10,064.56;$13,342,880,319.84;1;9.18539;0;0;0
119144;5;17;18,772.60;$5,705,791.96;$107,112,571,394.28;5304;8.640952;11.18518;13.406505;12.943648
119144;5;18;21,587.84;$5,705,793.29;$123,175,478,357.68;1144;8.640952;11.18518;13.406505;12.943677
119144;5;16;10.594;$5,681,433.07;$60,191,609.18;1;8.423931;10.963099;13.179996;12.729472
119144;5;13;4,004.57;$5,882,991.06;$23,558,832,165.33;19;9.458628;12.021951;14.259947;13.738138
119144;5;24;189.16;$12,830.18;$2,426,955.73;1;10.282615;12.86497;15.119764;14.591694
119158;8;0;258,823.97;$11,318.99;$2,929,627,024.99;267;-2.340295;62.868717;58.60516;28.090322
119160;5;32;277,752.52;$10,142.09;$2,816,989,810.93;166;-0.431314;-3.155174;6.732658;-12.88456
119170;5;34;1,225,874.51;$11,767.59;$14,425,588,316.47;260;6.201884;24.26383;24.133648;22.32763
60275;8;0;8,756,433.00;$5,155.52;$45,143,975,084.93;488;8.991104;12.428678;12.506784;12.250528
77191;8;0;34,267,264.59;$20,163.26;$690,939,930,610.49;2;16.270191;15.292301;12.612589;11.825197
95589;8;5;1,835,053.77;$11,616.32;$21,316,569,597.62;2;-0.715361;15.104436;43.935013;16.115644
95589;8;1;1,021,353.93;$11,236.57;$11,476,514,055.19;5;-1.450697;14.252238;42.870026;21.634665
95589;8;2;14,920,761.78;$12,542.05;$187,136,895,456.44;7;-0.715359;15.104436;43.935013;22.45593
95589;8;3;21,938,750.04;$12,583.82;$276,073,290,530.01;2;-0.616415;15.219107;44.07831;22.565577
95589;8;6;49,531,726.01;$11,920.12;$590,424,054,924.46;8;-0.566886;15.276509;44.132286;19.143997
72413;8;0;4,195,389,631.35;$32.41;$135,959,466,343.15;3;8.591287;13.060058;8.619065;9.569462
74094;8;0;3,159,308.09;$25,960.42;$82,016,963,251.01;7;13.017544;10.481529;-9.032285;0.077145
80665;8;0;2,939,600.51;$16,420.53;$48,269,791,777.95;3;13.093872;5.506358;-9.536528;-8.28966
96346;8;0;3,921,959.65;$11,109.17;$43,569,733,686.62;2;0.789454;-0.208785;20.561504;10.004183
99187;8;0;5,547,548.11;$43,509.25;$241,369,678,267.09;2;2.93033;4.21942;10.763249;2.813735
99377;8;0;2,075,817.10;$14,880.02;$30,888,203,772.04;4;5.298176;14.499253;16.579365;5.701718
99379;8;0;6,113,411.31;$16,396.96;$100,241,364,803.18;12;-0.54506;-0.945775;15.397809;41.530247
114822;8;3;34,026.89;$6,362.62;$216,500,140.89;2;-58.25442;-60.78191;-52.081524;0
114822;8;1;9,611.30;$5,438.71;$52,273,053.34;3;-72.10699;-73.007545;-63.124866;0
114822;8;4;38,110.93;$6,967.17;$265,525,466.51;1;-48.594887;-52.237274;-44.338158;0
114822;8;2;22,095.38;$6,054.73;$133,781,501.03;3;-63.002647;-64.97221;-55.857002;0
116555;8;0;4,134,982.62;$10,187.30;$42,124,327,270.48;1;-0.547591;-1.138827;0;0
8686;5;1;0;$10,000.00;$0.00;0;0;0;0;0
8686;8;1;3,338,378.16;$30,534.87;$101,936,956,521.91;4846;8.816286;9.600383;13.767688;14.438064
8734;7;1;225,725,657.16;$2,968.91;$670,159,526,703.90;2082;7.103521;8.62324;9.7397;9.862699
8734;4;1;29,669,384.27;$3,356.79;$99,593,901,483.14;17;9.594893;11.116152;12.237171;12.362426
8734;7;6;113,010,692.96;$3,386.71;$382,734,776,210.72;49;10.089058;11.61401;12.738633;12.853519
8734;7;3;122,105,464.42;$3,430.09;$418,832,752,960.13;124;10.089052;11.61401;12.738632;12.853518
8734;7;4;319,292,845.21;$3,421.85;$1,092,571,480,673.08;465;10.089056;11.61401;12.738632;12.853518
8734;7;5;61,212,251.61;$3,395.03;$207,817,147,218.42;93;10.08905;11.61401;12.738632;12.853518
8734;5;1;173,866,926.52;$3,227.91;$561,226,208,511.59;11133;9.102948;10.621959;11.740044;11.875553
8734;5;2;6,589,008.87;$3,324.32;$21,903,966,803.55;14;9.924081;11.447639;12.570982;12.674625
8734;7;2;11,967,044.41;$3,405.43;$40,752,962,810.00;109;10.034036;11.558526;12.682722;12.786487
8742;7;5;59,166,796.04;$3,419.20;$202,303,212,221.29;68;9.985797;11.293108;13.204257;13.926427
8742;7;4;29,190,743.76;$3,452.31;$100,775,636,632.28;110;9.985799;11.293108;13.209164;13.951224
8742;7;2;26,960,209.31;$3,433.61;$92,570,780,219.79;177;9.930832;11.237784;13.154252;13.884159
8742;7;1;19,744,153.94;$2,957.76;$58,398,425,779.02;49;7.003059;8.31537;10.215651;10.940378
8742;4;1;39,110,354.79;$3,368.02;$131,724,388,842.88;41;9.492107;10.796678;12.708983;13.437125
8742;7;3;4,526,034.26;$3,371.69;$15,260,404,225.38;26;9.820984;11.127216;13.025962;13.740887
8742;5;1;263,751,715.74;$3,194.32;$842,507,341,861.96;29851;8.946141;10.249211;12.154933;12.868266
11962;7;2;74,894,682.11;$20,534.61;$1,537,932,834,443.80;2361;9.133894;10.936399;12.661734;12.830078
11962;7;1;1,017,260.98;$19,197.21;$19,528,571,919.33;3;6.98405;8.785625;10.493098;10.756944
11962;7;3;11,886,816.08;$21,932.48;$260,707,333,443.97;250;9.966264;11.776255;13.511819;13.714572
11962;7;4;10,912,888.25;$20,974.16;$228,888,638,722.82;26;9.713696;11.521003;13.253271;13.422294
58695;8;0;54,805,669.69;$8,263.72;$452,898,673,025.32;152815;9.614567;11.572615;12.97354;12.675447
58735;8;0;447,419.43;$10,054.28;$4,498,480,399.21;353;-3.336161;36.30226;49.962223;27.960546
69368;8;0;411,932.54;$15,766.21;$6,494,615,271.69;3833;0.94852;32.941093;33.290398;17.021303
80428;8;0;6,655,765.77;$14,893.91;$99,130,392,887.98;8656;9.295286;5.183583;15.275337;16.629124
87342;5;1;22,773,710.75;$13,820.45;$314,743,040,825.65;26795;9.885626;12.112815;13.437861;13.581934
87342;5;2;8.008;$13,850.50;$110,921.26;6;10.26285;12.489901;13.794279;0
95249;5;1;4,655,914.30;$11,838.10;$55,117,177,716.89;10150;9.498335;-1.988871;15.206106;20.090487
105784;5;1;782,242.63;$12,168.26;$9,518,533,232.35;3348;6.151113;23.597994;18.43792;16.628052
105786;5;1;433,955.76;$11,443.18;$4,965,833,011.21;621;5.131026;11.545839;14.183155;11.744353
105788;5;1;444,861.68;$12,962.60;$5,766,563,009.29;2110;5.729734;27.92881;21.545193;20.247658
107027;8;0;1,081,087.76;$10,318.76;$11,155,481,116.67;156;9.613043;11.314794;0.175296;0.462944
115124;8;0;2,769,835.25;$10,845.03;$30,038,940,327.08;7354;3.418427;9.352315;12.930147;0
115127;8;0;1,106,832.90;$10,945.71;$12,115,069,172.64;4954;0.315052;13.241228;15.95557;0
115128;8;0;384,281.88;$10,560.76;$4,058,309,276.49;4657;-1.47208;15.7997;0;0
90278;8;0;5,419,721.81;$13,053.49;$70,746,261,968.07;902;25.763819;7.510184;4.075159;5.830062
99575;5;1;405,018.43;$12,766.03;$5,170,477,883.47;161;-2.408755;7.712836;-2.665363;3.073957
99575;7;1;14,862.97;$12,812.37;$190,429,810.37;1;-2.408756;7.790246;-2.65422;3.080357
10779;5;7;1,584,660.45;$48,163.30;$76,322,476,698.50;88;9.109724;11.097712;12.753153;12.361081
10779;5;5;31,145.11;$49,872.42;$1,553,281,938.33;3;9.758404;11.758196;13.423443;13.029042
10779;5;8;19,116,046.35;$48,257.73;$922,496,961,862.76;104627;9.109724;11.097702;12.863964;12.434274
10779;5;4;81,035.32;$49,574.40;$4,017,277,150.59;41;9.649757;11.646402;13.273094;12.898293
10779;5;6;1,339,610.84;$47,334.22;$63,409,438,618.06;3468;8.78794;10.770114;12.420663;12.029815
10779;5;2;852,894.59;$49,009.15;$41,799,643,357.43;55;9.433105;11.426987;13.087312;12.694077
10779;5;3;618,343.09;$49,009.15;$30,304,472,526.30;13;9.433105;11.426987;13.087312;12.694077
61583;8;0;9,169,546.42;$14,113.25;$129,412,116,662.41;70638;8.103328;7.017462;14.218871;14.001282
61653;8;0;3,058,448.44;$18,953.21;$57,967,405,643.04;5111;9.207314;12.875718;14.622349;14.062706
51953;4;1;46,039,475.74;$3,708.40;$170,732,668,221.93;102;9.565326;13.046106;14.015434;13.747065
51953;5;9;15,403.40;$11,878.75;$182,973,104.66;18;9.369781;12.844398;13.811948;13.544046
51953;5;5;104,491.37;$13,210.12;$1,380,343,705.58;14;9.892257;13.383397;14.355614;14.086448
51953;5;4;34,589,071.12;$3,699.06;$127,947,108,945.58;25;9.565317;13.046106;14.015434;13.747065
51953;5;3;89,999,455.74;$3,523.54;$317,116,956,548.76;6513;8.809844;12.266696;13.229359;12.962835
51953;5;6;473,419.30;$11,299.68;$5,349,487,966.98;11;7.225458;10.632104;11.580741;11.261496
51953;5;1;24,055,226.43;$4,016.66;$96,621,659,426.95;6;10.441595;13.950135;14.927193;14.656683
51953;6;1;8,060,585.62;$3,522.77;$28,395,553,366.61;1;8.809853;12.266694;13.229357;12.962833
51959;6;11;18,244.24;$13,701.53;$249,974,097.06;1;9.987144;11.863201;15.809586;15.646144
51959;5;13;945,025.37;$13,724.64;$12,970,137,980.94;94;9.987192;11.863226;15.809609;15.646166
51959;5;31;108,390.84;$11,126.90;$1,206,054,482.14;1;11.196688;13.093299;17.082956;11.236567
51959;5;23;298,435.53;$13,790.72;$4,115,641,003.95;46;10.09605;11.973936;15.924213;15.760609
51959;5;14;855,752.61;$13,683.19;$11,709,429,080.13;7;10.369174;12.251705;16.211754;16.047745
51959;5;3;7,683,961.66;$2,809.16;$21,585,486,055.87;150;9.878521;11.752706;15.695201;15.53192
51959;5;4;11,207,039.27;$2,377.37;$26,643,315,712.93;15;10.314459;12.196055;16.154146;15.99022
51959;5;24;108,353.00;$12,328.17;$1,335,794,150.49;1;10.423953;12.307419;16.269426;11.796905
51959;6;1;135,378.65;$15,965.54;$2,161,393,502.75;1;9.878518;11.752703;15.695197;15.531917
51959;5;34;2,925,950.08;$11,531.17;$33,739,614,984.14;16;10.205138;12.08488;16.03906;15.266764
51959;5;33;612,353.89;$11,476.35;$7,027,585,363.20;36;9.661857;11.532357;15.467099;14.720278
81171;8;0;5,145,267.87;$21,840.84;$112,376,981,079.28;29;4.795121;12.65429;12.129079;15.907137
97207;5;3;165,193.23;$10,799.10;$1,783,938,107.87;8;3.780816;14.588481;10.170801;6.165043
97207;5;13;110,052.78;$10,789.01;$1,187,360,075.92;4;3.882755;14.701002;10.278996;6.269315
115387;5;3;14,084.32;$10,710.19;$150,845,678.51;2;15.70379;11.387858;13.92966;0
117050;5;4;100,023.19;$10,434.07;$1,043,648,854.99;1;10.250007;10.790709;0;0
117050;5;3;779,525.32;$10,439.14;$8,137,573,424.96;62;10.140992;10.681163;0;0
119288;5;3;300;$10,000.00;$3,000,001.00;1;0.012166;0;0;0
51968;4;1;128,144.40;$26,655.45;$3,415,746,423.97;1;13.23866;15.980084;12.431654;11.5398
51968;5;2;28,018,783.29;$23,784.90;$666,423,998,117.20;1078;11.565708;14.266757;10.770601;9.891886
81171;8;0;5,145,267.87;$21,840.84;$112,376,981,079.28;29;4.795121;12.65429;12.129079;15.907137
109571;4;1;2,334,878.01;$12,465.76;$29,106,034,168.40;2;16.362696;24.838013;20.938807;16.857363
109571;5;3;1,567,316.78;$12,419.30;$19,464,970,545.03;355;16.133963;24.592667;20.701101;16.627659
106809;8;3;3,902,800.28;$27,598.78;$107,712,536,459.59;116;9.571373;10.185248;10.431686;10.154931
106809;8;1;206,885.42;$22,560.04;$4,667,344,435.67;17;8.006189;8.611372;8.854306;8.581492
106809;8;4;441,571.59;$29,538.03;$13,043,156,741.67;51;10.103256;10.720029;10.967661;10.689564
106809;8;2;321,834.39;$25,792.62;$8,300,952,983.74;53;9.04466;9.655603;9.900849;9.62542
106810;8;0;270,081.09;$21,132.42;$5,707,466,168.46;70;11.66022;11.55991;11.228164;11.359847
106813;8;0;1,267,381.59;$14,426.90;$18,284,388,054.74;234;6.684738;9.055887;10.896309;10.661743
106814;8;0;1,110,402.35;$103,100.76;$114,483,320,906.27;2;4.466042;-0.238774;10.220865;8.850302
106817;8;0;738,870.23;$18,325.33;$13,540,040,548.04;22;12.314505;20.337105;13.43586;12.655854
106814;8;0;1,110,402.35;$103,100.76;$114,483,320,906.27;2;4.466042;-0.238774;10.220865;8.850302
106817;8;0;738,870.23;$18,325.33;$13,540,040,548.04;22;12.314505;20.337105;13.43586;12.655854
106811;8;0;2,992,773.97;$84,958.89;$254,262,747,812.96;16;-1.492085;29.804007;15.074203;24.072481
106812;8;0;4,520,376.78;$89,269.73;$403,532,797,129.37;41;9.65622;25.223768;82.85126;51.37904
106816;8;0;1,477,433.70;$38,541.45;$56,942,429,993.80;36;21.598488;12.742427;5.946367;10.310196
106818;8;0;1,183,550.16;$45,053.82;$53,323,457,669.49;19;-0.839117;-0.873235;4.020175;55.134754
106820;8;0;6,331,904.65;$59,933.27;$379,491,725,675.77;42;0.479882;0.481044;0.145108;3.051666
108402;8;0;13,618,535.36;$21,659.33;$294,968,376,053.12;150;20.02588;14.812651;3.613375;8.10042
112099;8;0;2,147,423.51;$13,253.89;$28,461,716,220.77;30;-2.165269;-3.124271;10.309365;25.085545
11407;5;22;24.309;$11,802.97;$286,918.98;1;10.097525;11.673244;12.198601;12.244132
11407;5;20;8,845,156.70;$14,482.02;$128,095,774,126.22;1;11.693517;13.292013;13.824964;13.871153
11407;5;19;586,067.23;$19,994.76;$11,718,271,587.37;20;10.043303;11.618247;12.143346;12.188854
11407;5;18;174,060,794.85;$21,265.73;$3,701,530,359,330.34;488;10.369443;11.949042;12.475693;12.521336
11407;5;21;1,078,443.79;$11,147.10;$12,021,521,680.07;2;11.693518;13.292013;13.824964;11.298661
11427;5;7;20,282,723.43;$3,229.57;$65,504,560,344.09;333;10.070959;11.378271;12.576756;12.539908
11427;5;3;56,030,259.00;$3,379.75;$189,368,240,325.22;36;10.890545;12.207572;13.414955;13.377834
11427;5;5;123,986.52;$3,379.75;$419,043,388.12;8;10.890545;12.207572;13.414955;13.377834
11427;5;6;313,764,085.02;$3,229.57;$1,013,324,394,787.22;89;10.070959;11.378271;12.576756;12.539908
11427;5;4;2,039,284.40;$3,258.98;$6,645,983,771.45;18;10.23391;11.543152;12.743406;12.706503
11427;5;8;5,887,001.81;$3,200.78;$18,843,010,485.22;530;9.908479;11.213876;12.410597;12.373803
11403;5;11;30,534,167.90;$3,390.85;$103,536,866,508.53;125;10.470461;12.320986;12.664363;12.607758
11403;5;12;23,320.42;$3,409.76;$79,516,984.33;11;10.57961;12.431944;12.775659;12.718998
11403;5;13;491,986.31;$3,419.26;$1,682,227,891.16;38;10.634258;12.487505;12.831389;12.7747
11403;5;16;21,562,985.75;$12,373.67;$266,813,305,180.18;1;10.307168;12.154959;12.49783;12.441308
11403;5;14;375,499.93;$3,428.79;$1,287,509,624.41;32;10.688952;12.54312;12.887174;12.830457
11407;5;22;24.309;$11,802.97;$286,918.98;1;10.097525;11.673244;12.198601;12.244132
11407;5;20;8,845,156.70;$14,482.02;$128,095,774,126.22;1;11.693517;13.292013;13.824964;13.871153
11407;5;19;586,067.23;$19,994.76;$11,718,271,587.37;20;10.043303;11.618247;12.143346;12.188854
11407;5;21;1,078,443.79;$11,147.10;$12,021,521,680.07;2;11.693518;13.292013;13.824964;11.298661
11407;5;18;174,060,794.85;$21,265.73;$3,701,530,359,330.34;488;10.369443;11.949042;12.475693;12.521336
11427;5;4;2,039,284.40;$3,258.98;$6,645,983,771.45;18;10.23391;11.543152;12.743406;12.706503
11427;5;5;123,986.52;$3,379.75;$419,043,388.12;8;10.890545;12.207572;13.414955;13.377834
11427;5;7;20,282,723.43;$3,229.57;$65,504,560,344.09;333;10.070959;11.378271;12.576756;12.539908
11427;5;3;56,030,259.00;$3,379.75;$189,368,240,325.22;36;10.890545;12.207572;13.414955;13.377834
11427;5;8;5,887,001.81;$3,200.78;$18,843,010,485.22;530;9.908479;11.213876;12.410597;12.373803
11427;5;6;313,764,085.02;$3,229.57;$1,013,324,394,787.22;89;10.070959;11.378271;12.576756;12.539908
58564;4;2;77,585,432.55;$18,767.26;$1,456,066,075,086.26;290;10.247662;13.060899;12.911004;13.473438
58564;5;1;17,068,370.57;$24,445.82;$417,250,398,752.02;5419;9.433211;12.221534;12.073342;12.631748
58564;5;2;8,634,513.90;$18,206.33;$157,202,811,537.16;19;11.074299;13.913144;13.762824;14.329657
58564;4;1;20,143,416.98;$18,242.73;$367,470,836,850.46;79;10.247664;13.060567;12.908821;13.471922
58564;6;2;936,522.07;$12,683.11;$11,878,010,289.07;1;9.433209;12.22298;12.075527;12.63401
58564;5;3;6,083,991.14;$14,333.17;$87,202,858,053.96;96;9.757546;12.55509;12.405697;12.966513
58699;5;1;242,157.94;$24,851.43;$6,017,972,230.25;161;-1.652923;69.758484;59.693626;33.94712
58699;4;3;441,533.22;$14,541.41;$6,420,515,266.12;40;-1.070939;70.765854;60.641605;34.872772
58699;4;4;47,317.03;$13,843.23;$655,020,576.44;3;0.314109;73.16338;62.896492;36.96823
58699;4;5;32,099.70;$12,009.95;$385,515,757.20;2;-0.432654;71.87125;0;0
58877;4;3;18,372,548.83;$19,000.74;$349,091,941,194.44;34;9.871347;10.67001;18.151703;18.926928
58877;5;1;7,796,277.43;$18,489.24;$144,147,234,505.74;1069;8.789106;9.575202;16.982971;17.751162
58877;5;2;4,950,232.14;$18,661.73;$92,379,898,447.54;54;9.327555;10.119899;17.563606;18.335367
58877;4;1;8,116,167.53;$21,112.77;$171,354,763,671.46;9;10.420562;11.225477;18.74479;19.524681
58877;4;2;4,277,609.17;$20,014.60;$85,614,640,782.87;45;9.653186;10.449203;17.916042;18.690634
60200;5;1;134,728.92;$27,051.36;$3,644,600,241.97;263;15.674381;15.838391;17.14772;17.566156
60200;4;1;97.215;$6,074,646.43;$590,547,664.06;1;67.9677;26.453552;-19.551834;14.243396
60273;5;15;14,704,619.79;$12,754.76;$187,553,934,848.78;335;17.231207;16.835443;17.757698;17.701466
71258;5;2;163,944.28;$15,523.41;$2,544,974,261.68;5;-1.194566;17.005384;24.48346;0.897185
71258;4;2;1,694,254.76;$15,492.95;$26,249,010,917.48;12;-0.607568;17.702602;25.22588;1.49937
71258;4;3;411,324.81;$18,879.31;$7,765,528,573.01;2;0.386373;18.884027;26.482407;2.518432
71258;5;1;228,787.16;$21,239.13;$4,859,240,626.05;71;-1.582073;16.544922;23.993748;0.500174
71259;5;1;358,756.72;$12,548.38;$4,501,815,213.71;57;-1.282512;-3.827832;7.221162;-15.916527
71259;4;2;923,758.85;$13,399.15;$12,377,586,778.44;13;-0.302634;-2.868172;8.289905;-15.078025
71259;4;3;435,642.29;$12,645.05;$5,508,716,694.31;1;0.445102;-2.136794;9.105241;-14.438099
71259;5;2;442,833.10;$12,927.04;$5,724,520,856.32;15;-0.843956;-3.397752;7.699712;-15.541049
93624;5;1;153,002.51;$9,131.00;$1,397,065,189.08;41;-1.590287;7.360556;9.867382;-12.31044
93624;4;3;415,007.23;$9,154.14;$3,799,034,733.03;3;-0.615862;8.427909;10.959731;-11.438101
93624;5;2;124,462.10;$9,262.89;$1,152,878,368.90;3;-1.20281;7.785191;10.301984;-11.963408
93624;4;1;292,787.39;$9,816.02;$2,874,007,775.79;2;0.377996;9.516226;12.073496;-10.548573
100095;4;1;586,121.92;$13,402.62;$7,855,568,435.58;32;5.484303;-12.515536;20.97219;17.942175
100095;5;2;296,218.98;$13,336.98;$3,950,665,893.06;9;5.276677;-12.688177;20.73377;17.708973
100095;5;1;413,533.11;$13,202.15;$5,459,525,728.42;79;4.863863;-13.032315;20.257984;17.246035
100095;4;2;533,824.90;$10,658.87;$5,689,971,909.63;3;6.960867;-11.285057;0;0
100095;4;3;1,163,290.22;$13,543.04;$15,754,481,417.62;9;5.902012;-12.167471;21.45283;18.411154
107024;4;1;2,051,882.03;$10,196.67;$20,922,372,813.19;7;6.775008;-6.577336;0.586309;-18.603512
107024;5;1;1,037,201.80;$10,064.67;$10,439,088,853.68;100;5.986135;-7.270613;-0.160017;-19.206703
108638;4;5;3,619,490.78;$13,382.48;$48,437,773,593.91;5;8.252578;-0.499285;20.896372;23.10193
