Fecha corte;Nombre Entidad;Cód. Negocio;Cod Transacción
23/03/2024;CORREDORES DAVIVIENDA S.A.;65733;8226
23/03/2024;CORREDORES DAVIVIENDA S.A.;65734;8227
23/03/2024;CORREDORES DAVIVIENDA S.A.;72899;8228
23/03/2024;CORREDORES DAVIVIENDA S.A.;72899;8229
23/03/2024;CORREDORES DAVIVIENDA S.A.;72904;8230
23/03/2024;CORREDORES DAVIVIENDA S.A.;72905;8231
23/03/2024;CORREDORES DAVIVIENDA S.A.;72906;8232
23/03/2024;CORREDORES DAVIVIENDA S.A.;76407;8233
23/03/2024;CORREDORES DAVIVIENDA S.A.;77049;8234
23/03/2024;CORREDORES DAVIVIENDA S.A.;77050;8235
23/03/2024;CORREDORES DAVIVIENDA S.A.;90025;8236
23/03/2024;CORREDORES DAVIVIENDA S.A.;90025;8237
23/03/2024;CORREDORES DAVIVIENDA S.A.;102495;8238
23/03/2024;CORREDORES DAVIVIENDA S.A.;102495;8239
23/03/2024;CORREDORES DAVIVIENDA S.A.;102495;8240
23/03/2024;CORREDORES DAVIVIENDA S.A.;114910;8241
23/03/2024;CORREDORES DAVIVIENDA S.A.;114910;8242
23/03/2024;BBVA VALORES COLOMBIA S.A. COMISION;98186;8243
23/03/2024;BBVA VALORES COLOMBIA S.A. COMISION;98186;8244
23/03/2024;Credicorp Capital;58756;8245
23/03/2024;Credicorp Capital;58756;8246
23/03/2024;Credicorp Capital;58756;8247
23/03/2024;Credicorp Capital;58756;8248
23/03/2024;Credicorp Capital;58756;8249
23/03/2024;Credicorp Capital;58883;8250
23/03/2024;Credicorp Capital;58883;8251
23/03/2024;Credicorp Capital;58883;8252
23/03/2024;Credicorp Capital;58897;8253
23/03/2024;Credicorp Capital;58897;8254
23/03/2024;Credicorp Capital;58918;8255
23/03/2024;Credicorp Capital;58918;8256
23/03/2024;Credicorp Capital;58921;8257
23/03/2024;Credicorp Capital;58921;8258
23/03/2024;Credicorp Capital;58927;8259
23/03/2024;Credicorp Capital;58928;8260
23/03/2024;Credicorp Capital;59105;8261
23/03/2024;Credicorp Capital;59105;8262
23/03/2024;Credicorp Capital;59105;8263
23/03/2024;Credicorp Capital;67066;8264
23/03/2024;Credicorp Capital;67066;8265
23/03/2024;Credicorp Capital;83314;8266
23/03/2024;Credicorp Capital;93197;8267
23/03/2024;Credicorp Capital;93197;8268
23/03/2024;Credicorp Capital;93197;8269
23/03/2024;Credicorp Capital;93197;8270
23/03/2024;Credicorp Capital;93197;8271
23/03/2024;Credicorp Capital;93198;8272
23/03/2024;Credicorp Capital;93223;8273
23/03/2024;Credicorp Capital;93229;8274
23/03/2024;Credicorp Capital;93229;8275
23/03/2024;Credicorp Capital;99106;8276
23/03/2024;Credicorp Capital;109932;8277
23/03/2024;Credicorp Capital;110574;8278
23/03/2024;Credicorp Capital;110574;8279
23/03/2024;Credicorp Capital;112342;8280
23/03/2024;Credicorp Capital;112342;8281
23/03/2024;Credicorp Capital;59501;8282
23/03/2024;Credicorp Capital;59523;8283
23/03/2024;Credicorp Capital;59950;8284
23/03/2024;Credicorp Capital;61112;8285
23/03/2024;Credicorp Capital;61112;8286
23/03/2024;Credicorp Capital;61112;8287
23/03/2024;Credicorp Capital;71846;8288
23/03/2024;Credicorp Capital;71846;8289
23/03/2024;Credicorp Capital;71846;8290
23/03/2024;Credicorp Capital;93231;8291
23/03/2024;Credicorp Capital;93253;8292
23/03/2024;Credicorp Capital;102266;8293
23/03/2024;Credicorp Capital;102266;8294
23/03/2024;Credicorp Capital;102266;8295
23/03/2024;Credicorp Capital;112716;8296
23/03/2024;Credicorp Capital;112716;8297
23/03/2024;Credicorp Capital;113221;8298
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2852;8299
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;8300
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;8301
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;8302
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;8303
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;8304
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3049;8305
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3078;8306
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3644;8307
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3814;8308
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3814;8309
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3895;8310
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;104377;8311
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;104377;8312
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;105973;8313
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;111884;8314
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;85697;8315
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;85697;8316
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2713;8317
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;13263;8318
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;28080;8319
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;28133;8320
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;32436;8321
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;67539;8322
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;69940;8323
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;79146;8324
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;92656;8325
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;95754;8326
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;103702;8327
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106310;8328
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106313;8329
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106315;8330
23/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;114017;8331
23/03/2024;ACCION FIDUCIARIA S.A.;11014;8332
23/03/2024;ACCION FIDUCIARIA S.A.;54573;8333
23/03/2024;ACCION FIDUCIARIA S.A.;54576;8334
23/03/2024;ACCION FIDUCIARIA S.A.;54577;8335
23/03/2024;ACCION FIDUCIARIA S.A.;99740;8336
23/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;10440;8337
23/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;58134;8338
23/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;88966;8339
23/03/2024;FIDUCIARIA CENTRAL S.A.;11714;8340
23/03/2024;FIDUCIARIA CENTRAL S.A.;11714;8341
23/03/2024;FIDUCIARIA CENTRAL S.A.;11714;8342
23/03/2024;FIDUCIARIA CENTRAL S.A.;11714;8343
23/03/2024;FIDUCIARIA CENTRAL S.A.;11714;8344
23/03/2024;FIDUCIARIA CENTRAL S.A.;11714;8345
23/03/2024;FIDUCIARIA CENTRAL S.A.;11714;8346
23/03/2024;FIDUCIARIA CENTRAL S.A.;36570;8347
23/03/2024;FIDUCIARIA CENTRAL S.A.;36570;8348
23/03/2024;FIDUCIARIA CENTRAL S.A.;36570;8349
23/03/2024;FIDUCIARIA CENTRAL S.A.;36570;8350
23/03/2024;FIDUCIARIA CENTRAL S.A.;36570;8351
23/03/2024;FIDUCIARIA CENTRAL S.A.;36570;8352
23/03/2024;FIDUCIARIA CENTRAL S.A.;36570;8353
23/03/2024;FIDUCIARIA CENTRAL S.A.;36570;8354
23/03/2024;FIDUCIARIA CENTRAL S.A.;115232;8355
23/03/2024;FIDUCIARIA CENTRAL S.A.;115232;8356
23/03/2024;FIDUCIARIA CENTRAL S.A.;73579;8357
23/03/2024;FIDUCIARIA CENTRAL S.A.;73581;8358
23/03/2024;FIDUCIARIA CENTRAL S.A.;73583;8359
23/03/2024;FIDUCIARIA CENTRAL S.A.;73585;8360
23/03/2024;FIDUCIARIA CENTRAL S.A.;73586;8361
23/03/2024;FIDUCIARIA CENTRAL S.A.;73587;8362
23/03/2024;FIDUCIARIA CENTRAL S.A.;73588;8363
23/03/2024;FIDUCIARIA CENTRAL S.A.;73589;8364
23/03/2024;FIDUCIARIA CENTRAL S.A.;73590;8365
23/03/2024;FIDUCIARIA CENTRAL S.A.;73591;8366
23/03/2024;FIDUCIARIA CENTRAL S.A.;73592;8367
23/03/2024;FIDUCIARIA CENTRAL S.A.;73593;8368
23/03/2024;FIDUCIARIA CENTRAL S.A.;77640;8369
23/03/2024;FIDUCIARIA CENTRAL S.A.;77640;8370
23/03/2024;FIDUCIARIA CENTRAL S.A.;77640;8371
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;8372
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;8373
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;8374
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;8375
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;8376
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8377
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8378
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8379
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8380
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8381
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8382
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8383
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8384
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8385
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8386
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8387
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8388
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8389
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;8390
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;82718;8391
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;110777;8392
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;117825;8393
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;117825;8394
23/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;13534;8395
23/03/2024;FIDUCOLDEX S.A.;11149;8396
23/03/2024;FIDUCOLDEX S.A.;11149;8397
23/03/2024;FIDUCOLDEX S.A.;11149;8398
23/03/2024;FIDUCOLDEX S.A.;11149;8399
23/03/2024;FIDUCOLDEX S.A.;11149;8400
23/03/2024;FIDUCOLDEX S.A.;11149;8401
23/03/2024;FIDUCOLDEX S.A.;11149;8402
23/03/2024;FIDUCOLDEX S.A.;11149;8403
23/03/2024;FIDUCOLDEX S.A.;11149;8404
23/03/2024;FIDUCOLDEX S.A.;62633;8405
23/03/2024;FIDUCOLDEX S.A.;11207;8406
23/03/2024;FIDUCOLDEX S.A.;86956;8407
23/03/2024;FIDUCOLDEX S.A.;100352;8408
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;9792;8409
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10025;8410
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;8411
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;8412
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;8413
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;8414
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;8415
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;8416
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;8417
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;8418
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;8419
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;8420
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;8421
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;8422
23/03/2024;FIDUCIARIA DAVIVIENDA S.A.;65875;8423
23/03/2024;FIDUCIARIA SURA S.A.;53962;8424
23/03/2024;FIDUCIARIA SURA S.A.;53962;8425
23/03/2024;FIDUCIARIA SURA S.A.;53962;8426
23/03/2024;FIDUCIARIA SURA S.A.;53970;8427
23/03/2024;FIDUCIARIA SURA S.A.;53970;8428
23/03/2024;FIDUCIARIA SURA S.A.;95409;8429
23/03/2024;FIDUCIARIA SURA S.A.;95409;8430
23/03/2024;FIDUCIARIA SURA S.A.;95409;8431
23/03/2024;FIDUCIARIA SURA S.A.;101471;8432
23/03/2024;FIDUCIARIA SURA S.A.;101471;8433
23/03/2024;FIDUCIARIA SURA S.A.;106749;8434
23/03/2024;FIDUCIARIA SURA S.A.;106749;8435
23/03/2024;FIDUCIARIA SURA S.A.;106785;8436
23/03/2024;FIDUCIARIA SURA S.A.;108529;8437
23/03/2024;FIDUCIARIA SURA S.A.;108529;8438
23/03/2024;FIDUCIARIA SURA S.A.;117765;8439
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8440
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8441
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8442
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8443
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8444
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8445
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8446
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8447
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8448
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8449
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8450
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8451
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;29133;8452
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;80574;8453
23/03/2024;CREDICORP CAPITAL FIDUCIARIA S.A.;96092;8454
23/03/2024;FIDUCIARIA COOMEVA S.A.;71197;8455
23/03/2024;FIDUCIARIA COOMEVA S.A.;71197;8456
23/03/2024;FIDUCIARIA COOMEVA S.A.;71197;8457
23/03/2024;FIDUCIARIA COOMEVA S.A.;71197;8458
23/03/2024;FIDUCIARIA COOMEVA S.A.;71197;8459
23/03/2024;FIDUCIARIA COOMEVA S.A.;71197;8460
23/03/2024;FIDUCIARIA COOMEVA S.A.;71197;8461
23/03/2024;FIDUCIARIA COOMEVA S.A.;71197;8462
23/03/2024;FIDUCIARIA COOMEVA S.A.;76989;8463
23/03/2024;FIDUCIARIA COOMEVA S.A.;76989;8464
23/03/2024;FIDUCIARIA COOMEVA S.A.;76989;8465
23/03/2024;FIDUCIARIA COOMEVA S.A.;76989;8466
23/03/2024;FIDUCIARIA COOMEVA S.A.;82379;8467
23/03/2024;FIDUCIARIA COOMEVA S.A.;82379;8468
23/03/2024;FIDUCIARIA COOMEVA S.A.;82379;8469
23/03/2024;FIDUCIARIA COOMEVA S.A.;82379;8470
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;72485;8471
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;72485;8472
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;72485;8473
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;72485;8474
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;72485;8475
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;72485;8476
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;85172;8477
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;85172;8478
23/03/2024;RENTA 4 & GLOBAL FIDUCIARIA S.A.;102634;8479
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;59328;8480
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;59336;8481
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;59354;8482
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;59355;8483
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;59356;8484
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;59500;8485
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;59505;8486
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;66648;8487
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;66651;8488
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;94909;8489
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;100523;8490
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;100813;8491
23/03/2024;GLOBAL SECURITIES S.A. COMISIONISTA;101060;8492
23/03/2024;CITIVALORES S.A.  COMISIONISTA DE B;60678;8493
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119133;8494
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119133;8495
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119133;8496
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119133;8497
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119133;8498
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119133;8499
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119143;8500
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119144;8501
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119144;8502
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119144;8503
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119144;8504
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119144;8505
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119144;8506
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119158;8507
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119160;8508
23/03/2024;HELM COMISIONISTA DE BOLSA S.A.;119170;8509
23/03/2024;SERVIVALORES GNB SUDAMERIS S.A.;60275;8510
23/03/2024;SERVIVALORES GNB SUDAMERIS S.A.;77191;8511
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;95589;8512
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;95589;8513
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;95589;8514
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;95589;8515
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;95589;8516
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;72413;8517
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;74094;8518
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;80665;8519
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;96346;8520
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;99187;8521
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;99377;8522
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;99379;8523
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;114822;8524
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;114822;8525
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;114822;8526
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;114822;8527
23/03/2024;LARRAIN VIAL COLOMBIA S.A.;116555;8528
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8686;8529
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8686;8530
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8531
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8532
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8533
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8534
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8535
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8536
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8537
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8538
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8734;8539
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;8540
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;8541
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;8542
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;8543
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;8544
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;8545
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;8742;8546
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;11962;8547
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;11962;8548
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;11962;8549
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;11962;8550
22/03/2024;ACCIONES Y VALORES S.A.;58695;8551
22/03/2024;ACCIONES Y VALORES S.A.;58735;8552
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;69368;8553
22/03/2024;ACCIONES Y VALORES S.A.;80428;8554
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;87342;8555
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;87342;8556
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;95249;8557
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;105784;8558
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;105786;8559
22/03/2024;BBVA ASSET MANAGEMENT S.A. S.F.;105788;8560
22/03/2024;ACCIONES Y VALORES S.A.;107027;8561
22/03/2024;ACCIONES Y VALORES S.A.;115124;8562
22/03/2024;ACCIONES Y VALORES S.A.;115127;8563
22/03/2024;ACCIONES Y VALORES S.A.;115128;8564
22/03/2024;ACCIONES Y VALORES S.A.;90278;8565
22/03/2024;ACCIONES Y VALORES S.A.;99575;8566
22/03/2024;ACCIONES Y VALORES S.A.;99575;8567
22/03/2024;FIDUCIARIA COLMENA S.A.;10779;8568
22/03/2024;FIDUCIARIA COLMENA S.A.;10779;8569
22/03/2024;FIDUCIARIA COLMENA S.A.;10779;8570
22/03/2024;FIDUCIARIA COLMENA S.A.;10779;8571
22/03/2024;FIDUCIARIA COLMENA S.A.;10779;8572
22/03/2024;FIDUCIARIA COLMENA S.A.;10779;8573
22/03/2024;FIDUCIARIA COLMENA S.A.;10779;8574
22/03/2024;FIDUCIARIA COLMENA S.A.;61583;8575
22/03/2024;FIDUCIARIA COLMENA S.A.;61653;8576
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;8577
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;8578
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;8579
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;8580
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;8581
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;8582
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;8583
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51953;8584
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8585
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8586
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8587
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8588
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8589
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8590
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8591
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8592
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8593
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8594
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51959;8595
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;81171;8596
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;97207;8597
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;97207;8598
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;117050;8599
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;117050;8600
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51968;8601
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;51968;8602
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;81171;8603
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;109571;8604
22/03/2024;SKANDIA SOCIEDAD FIDUCIARIA S.A.;109571;8605
22/03/2024;ADCAP COLOMBIA S.A.;106809;8606
22/03/2024;ADCAP COLOMBIA S.A.;106809;8607
22/03/2024;ADCAP COLOMBIA S.A.;106809;8608
22/03/2024;ADCAP COLOMBIA S.A.;106809;8609
22/03/2024;ADCAP COLOMBIA S.A.;106810;8610
22/03/2024;ADCAP COLOMBIA S.A.;106813;8611
22/03/2024;ADCAP COLOMBIA S.A.;106814;8612
22/03/2024;ADCAP COLOMBIA S.A.;106817;8613
22/03/2024;ADCAP COLOMBIA S.A.;106814;8614
22/03/2024;ADCAP COLOMBIA S.A.;106817;8615
22/03/2024;ADCAP COLOMBIA S.A.;106811;8616
22/03/2024;ADCAP COLOMBIA S.A.;106812;8617
22/03/2024;ADCAP COLOMBIA S.A.;106816;8618
22/03/2024;ADCAP COLOMBIA S.A.;106818;8619
22/03/2024;ADCAP COLOMBIA S.A.;106820;8620
22/03/2024;ADCAP COLOMBIA S.A.;108402;8621
22/03/2024;ADCAP COLOMBIA S.A.;112099;8622
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;8623
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;8624
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;8625
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;8626
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11407;8627
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;8628
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;8629
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;8630
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;8631
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;8632
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11427;8633
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;8634
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;8635
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;8636
22/03/2024;FIDUCIARIA LA PREVISORA S.A.;11403;8637
